ip,rdns,country,city,lat,lon,asn,isp
31.23.212.202,202.212.23.31.donpac.ru,Russia,Rostov-on-Don,47.2363,39.7233,AS12389 Rostelecom,Rostelecom
186.115.93.151,N/A,Colombia,Santiago de Cali,3.4301,-76.5121,AS3816 COLOMBIA TELECOMUNICACIONES S.A. ESP BIC,COLOMBIA TELECOMUNICACIONES S.A. ESP BIC
179.60.219.39,N/A,Argentina,Rosario,-32.954,-60.6634,AS52465 WNet Internet y Hosting,WNet Internet y Hosting
157.100.113.166,host-157-100-113-166.ecua.net.ec,Ecuador,Guayaquil,-2.2038,-79.8819,AS27947 Telconet S.A,Telconet S.A
144.124.196.6,N/A,Uzbekistan,Unknown,41.6667,63.8333,Unknown,Unknown
14.224.168.245,N/A,Vietnam,Ho Chi Minh City,10.822,106.6257,AS45899 VNPT Corp,VNPT Corp
138.121.107.84,static-ip-138-121-107-84.redpower.com.ar,Argentina,Junín,-34.5871,-60.9572,AS263790 RED POWER INTERNET SRL,RED POWER INTERNET SRL
88.200.215.210,215.200.88-210.samtel.ru,Russia,Samara,53.2061,50.1509,AS12389 Rostelecom,Rostelecom
72.27.210.147,147-210-27-72-br1-DYNAMIC-dsl.cwjamaica.com,Jamaica,Kingston,18.0028,-76.7897,AS30689 FLOW-NET,FLOW-NET
58.176.5.216,058176005216.ctinets.com,Hong Kong,Mei Foo,22.3321,114.1434,AS9269 Hong Kong Broadband Network Ltd.,Hong Kong Broadband Network Ltd.
46.53.246.195,cgn-pool-mni-46-53-246-195.telecom.by,Belarus,Minsk,53.901,27.5707,AS42772 Unitary enterprise A1,Unitary enterprise A1
45.180.61.75,N/A,Argentina,Presidente Derqui,-34.4978,-58.8667,AS269778 FE-NET REDES INHALAMBRICAS S.R.L,FE-NET REDES INHALAMBRICAS S.R.L
38.76.139.46,N/A,Venezuela,Caracas,10.4873,-66.8738,"AS263767 CORPORACION GALA IT, C.A.","CORPORACION GALA IT, C.A."
38.43.254.28,host-v4-pool72-static-28.fulldata.com.ve,Venezuela,Caracas,10.4873,-66.8738,AS269820 FULL DATA COMUNICACIONES C.A.,FULL DATA COMUNICACIONES C.A.
36.79.216.155,N/A,Indonesia,Kediri,-7.7769,112.0155,AS7713 PT Telekomunikasi Indonesia,PT Telekomunikasi Indonesia
27.123.255.185,27-123-255-185-mcnbd.com,Bangladesh,Mymensingh,24.7189,90.6462,AS134113 Kazi Sazzad Hossain TA Millennium Computers & Networking,Kazi Sazzad Hossain TA Millennium Computers & Networking
24.152.58.98,edgeISP-24-152-58-98.ateneatelecomunicaciones.xyz,Colombia,Bucaramanga,7.1274,-73.1191,AS267823 ATENEA TELECOMUNICACIONES S.A.S,ATENEA TELECOMUNICACIONES S.A.S
188.72.41.121,N/A,Iraq,Unknown,33.0,44.0,AS205800 Steps Telecom For Internet Ltd.,Steps Telecom For Internet Ltd.
186.158.236.45,host45.186-158-236.telmex.net.ar,Argentina,Unknown,-34.6022,-58.3845,AS11664 Techtel LMDS Comunicaciones Interactivas S.A.,Techtel LMDS Comunicaciones Interactivas S.A.
186.123.26.69,host69.186-123-26.telmex.net.ar,Argentina,Unknown,-34.6022,-58.3845,AS19037 AMX Argentina S.A.,AMX Argentina S.A.
186.12.190.90,host90.186-12-190.telmex.net.ar,Argentina,Unknown,-34.6022,-58.3845,AS11664 Techtel LMDS Comunicaciones Interactivas S.A.,Techtel LMDS Comunicaciones Interactivas S.A.
181.96.245.212,host212.181-96-245.telecom.net.ar,Argentina,Buenos Aires,-34.6142,-58.3811,AS7303 Telecom Argentina S.A.,Telecom Argentina S.A.
171.225.184.191,dynamic-ip-adsl.viettel.vn,Vietnam,Da Nang,16.0685,108.2215,AS7552 Viettel Group,Viettel Group
122.2.96.3,122.2.96.3.pldt.net,Philippines,Manila,14.5971,120.9798,AS9299 Philippine Long Distance Telephone Company,Philippine Long Distance Telephone Company
49.145.170.112,dsl.49.145.170.112.pldt.net,Philippines,Cebu City,10.3099,123.893,AS9299 Philippine Long Distance Telephone Company,Philippine Long Distance Telephone Company
191.156.152.57,N/A,Colombia,Bogotá,4.6633,-74.0413,AS26611 COMUNICACION CELULAR S.A. COMCEL S.A.,COMUNICACION CELULAR S.A. COMCEL S.A.
189.6.208.252,bd06d0fc.virtua.com.br,Brazil,Porto Alegre,-30.0273,-51.2353,AS28573 Claro NXT Telecomunicacoes Ltda,Claro NXT Telecomunicacoes Ltda
177.246.38.6,customer-MOR-CGN-38-6.megared.net.mx,Mexico,Morelia,19.6648,-101.2796,"AS13999 Mega Cable, S.A. de C.V.","Mega Cable, S.A. de C.V."
170.239.206.113,N/A,Ecuador,Ambato,-1.2484,-78.6133,AS265629 FIBERNET,FIBERNET
118.101.204.159,N/A,Malaysia,Kuala Lumpur,3.139,101.72,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.,TM TECHNOLOGY SERVICES SDN. BHD.
113.188.64.117,static.vnpt.vn,Vietnam,Unknown,16.1667,107.8333,AS45899 VNPT Corp,VNPT Corp
103.78.226.107,N/A,Bangladesh,Dhaka,23.7254,90.4189,AS137967 Digicon Telecommunication Ltd,Digicon Telecommunication Ltd
103.6.160.41,103-6-160-41.serverssolar.com,Bangladesh,Unknown,23.7018,90.3742,AS152689 Hasan Host,Hasan Host
91.196.55.77,nat-pool.komitex.ua,Ukraine,Lviv,49.839,24.0191,AS30886 PP KOM i TEX,PP KOM i TEX
27.34.111.239,239.111.34.27.dynamic.wlink.com.np,Nepal,Kathmandu,27.7108,85.3251,AS17501 WorldLink Communications Pvt Ltd,WorldLink Communications Pvt Ltd
195.62.37.61,N/A,Ukraine,Unknown,50.4522,30.5287,AS42905 LIMANET Ltd.,LIMANET Ltd.
190.220.147.190,host190.190-220-147.telmex.net.ar,Argentina,Unknown,-34.6022,-58.3845,AS11664 Techtel LMDS Comunicaciones Interactivas S.A.,Techtel LMDS Comunicaciones Interactivas S.A.
190.176.231.181,190-176-231-181.mrse.com.ar,Argentina,San Juan,-31.5353,-68.531,AS22927 Telefonica de Argentina,Telefonica de Argentina
189.217.220.21,customer-189-217-220-21.cablevision.net.mx,Mexico,Gustavo Adolfo Madero,19.5127,-99.1296,"AS28548 Cablevision, S.A. de C.V.","Cablevision, S.A. de C.V."
189.203.107.90,fixed-189-203-107-90.totalplay.net,Mexico,Unknown,19.4371,-99.0111,Unknown,Unknown
187.245.104.95,customer-HMO-CGN-104-95.megared.net.mx,Mexico,Hermosillo,29.0593,-110.8172,"AS13999 Mega Cable, S.A. de C.V.","Mega Cable, S.A. de C.V."
187.244.77.132,customer-VJO-CGN-77-132.megared.net.mx,Mexico,Gustavo Adolfo Madero,19.5369,-99.1464,"AS13999 Mega Cable, S.A. de C.V.","Mega Cable, S.A. de C.V."
186.158.146.195,host195.186-158-146.telmex.net.ar,Argentina,Rosario,-32.954,-60.6634,AS19037 AMX Argentina S.A.,AMX Argentina S.A.
181.50.102.25,dynamic-ip-18150010225.cable.net.co,Colombia,Santiago de Cali,3.4301,-76.5121,AS10620 Telmex Colombia S.A.,Telmex Colombia S.A.
181.25.193.143,181-25-193-143.mrse.com.ar,Argentina,San Luis,-33.2991,-66.3547,AS22927 Telefonica de Argentina,Telefonica de Argentina
181.117.73.199,host199.181-117-73.telmex.net.ar,Argentina,Villa Ballester,-34.5407,-58.5625,AS11664 Techtel LMDS Comunicaciones Interactivas S.A.,Techtel LMDS Comunicaciones Interactivas S.A.
181.116.177.208,host208.181-116-177.telmex.net.ar,Argentina,Avellaneda,-34.6504,-58.3878,AS11664 Techtel LMDS Comunicaciones Interactivas S.A.,Techtel LMDS Comunicaciones Interactivas S.A.
177.85.182.193,177.85.182.193.ivrnet.com.br,Brazil,São José,-19.8212,-55.8512,AS262611 Ivr informatica ltda me,Ivr informatica ltda me
171.239.41.165,dynamic-ip-adsl.viettel.vn,Vietnam,Ho Chi Minh City,10.822,106.6257,AS7552 Viettel Group,Viettel Group
170.238.9.41,N/A,Argentina,Rosario,-32.954,-60.6634,AS52465 WNet Internet y Hosting,WNet Internet y Hosting
113.162.245.191,dynamic.vdc.vn,Vietnam,Ho Chi Minh City,10.822,106.6257,AS45899 VNPT Corp,VNPT Corp
103.20.242.75,N/A,Bangladesh,Unknown,23.7018,90.3742,AS150740 SARKER COMMUNICATION,SARKER COMMUNICATION
89.144.142.123,N/A,Iran,Unknown,35.698,51.4115,AS39308 Andishe Sabz Khazar Co. P.j.s.,Andishe Sabz Khazar Co. P.j.s.
59.152.97.137,59.152.97.137.earth.net.bd,Bangladesh,Unknown,23.7018,90.3742,AS58715 EARTH TELECOMMUNICATION Pvt LTD.,EARTH TELECOMMUNICATION Pvt LTD.
45.157.54.42,N/A,Iraq,Unknown,33.0,44.0,"AS210413 Smart Link Company for Internet Service, special company and limited responsibility","Smart Link Company for Internet Service, special company and limited responsibility"
41.251.146.141,N/A,Morocco,Casablanca,33.5922,-7.6184,AS36903 MT-MPLS,MT-MPLS
27.73.45.33,localhost,Vietnam,Hanoi,21.0184,105.8461,AS7552 Viettel Group,Viettel Group
212.237.121.90,N/A,Iraq,Erbil,36.1898,44.0157,AS206206 Kurdistan Net Company for Computer and Internet Ltd.,Kurdistan Net Company for Computer and Internet Ltd.
191.82.64.109,191-82-64-109.mrse.com.ar,Argentina,Mendoza,-32.8895,-68.8458,AS22927 Telefonica de Argentina,Telefonica de Argentina
190.66.127.11,N/A,Colombia,Santiago de Cali,3.4301,-76.5121,AS3816 COLOMBIA TELECOMUNICACIONES S.A. ESP BIC,COLOMBIA TELECOMUNICACIONES S.A. ESP BIC
181.78.22.220,220.22.78.181.ufinet.com.co,Colombia,El Carmen de Bolívar,9.7102,-75.1235,AS52468 UFINET PANAMA S.A.,UFINET PANAMA S.A.
179.1.182.25,N/A,Colombia,Medellín,6.2529,-75.5646,AS18678 INTERNEXA S.A. E.S.P,INTERNEXA S.A. E.S.P
177.245.103.187,customer-GYS-103-187.megared.net.mx,Mexico,Guaymas,27.9501,-110.9788,"AS13999 Mega Cable, S.A. de C.V.","Mega Cable, S.A. de C.V."
177.223.132.180,180.132.223.177.yepnet.com.br,Brazil,Aracaju,-10.9823,-37.1033,AS271001 Yepnet Tecnologia Eireli,Yepnet Tecnologia Eireli
138.121.12.122,N/A,Colombia,Cartagena,10.3956,-75.5117,AS262191 LIBERTY NETWORKS DE COLOMBIA S.A.S,LIBERTY NETWORKS DE COLOMBIA S.A.S
138.118.36.244,host-244-0.adc.net.ar,Argentina,Intendente Alvear,-35.2357,-63.5904,AS52308 AGUAS DEL COLORADO SAPEM,AGUAS DEL COLORADO SAPEM
103.199.108.56,host-56-108-199-103.bijoy.net,Bangladesh,Unknown,23.7018,90.3742,AS24556 Bijoy Online Ltd. Multihome Internet Service Provider,Bijoy Online Ltd. Multihome Internet Service Provider
103.171.189.155,mail.mahabalnet.in,India,Dewas,22.9644,76.0473,AS139543 MAHABAL NET SERVICE PROVIDER PRIVATE LIMITED,MAHABAL NET SERVICE PROVIDER PRIVATE LIMITED
80.64.82.95,80.64.82.95.untc.net,Ukraine,Kyiv,50.458,30.5303,AS41165 RPC HomeNet Ltd.,RPC HomeNet Ltd.
38.158.105.228,N/A,Argentina,Rosario,-32.954,-60.6634,AS265856 Miguel ArayaServicios Rosario,Miguel ArayaServicios Rosario
210.1.246.104,host-210.1.246-104.radiantbd.com,Bangladesh,Dhaka,23.7278,90.4135,AS38067 Radiant Communications Limited,Radiant Communications Limited
193.26.13.125,N/A,Ukraine,Kryvyi Rih,48.0663,33.4955,AS56354 It-invest Ltd,It-invest Ltd
191.188.134.21,bfbc8615.virtua.com.br,Brazil,Mogi das Cruzes,-23.5246,-46.1835,AS28573 Claro NXT Telecomunicacoes Ltda,Claro NXT Telecomunicacoes Ltda
189.141.254.214,dsl-214-254-141-189-dynamic.prod-infinitum.com.mx,Mexico,Morelia,19.6648,-101.2796,AS8151 UNINET,UNINET
186.158.220.158,host158.186-158-220.telmex.net.ar,Argentina,Berazategui,-34.7313,-58.2549,AS11664 Techtel LMDS Comunicaciones Interactivas S.A.,Techtel LMDS Comunicaciones Interactivas S.A.
186.129.119.178,186-129-119-178.mrse.com.ar,Argentina,Morón,-34.6438,-58.6096,AS22927 Telefonica de Argentina,Telefonica de Argentina
182.190.197.40,N/A,Pakistan,Karachi,24.8591,66.9983,AS136525 Wancom Pvt Ltd.,Wancom Pvt Ltd.
181.20.162.152,181-20-162-152.mrse.com.ar,Argentina,Laferrere,-34.7503,-58.5827,AS22927 Telefonica de Argentina,Telefonica de Argentina
180.195.74.139,N/A,Philippines,Batangas,13.7539,121.0627,AS9299 Philippine Long Distance Telephone Company,Philippine Long Distance Telephone Company
177.245.65.89,customer-CHH-PUBLIC-CGN-65-89.megared.net.mx,Mexico,Santa María Chimalhuacán,19.4359,-98.9445,"AS13999 Mega Cable, S.A. de C.V.","Mega Cable, S.A. de C.V."
177.105.131.107,177-105-131-107.life.com.br,Brazil,Marília,-22.2139,-49.9458,AS28634 Life Tecnologia Ltda.,Life Tecnologia Ltda.
161.22.1.130,N/A,Argentina,Del Viso,-34.4514,-58.7943,AS19889 Cooperativa Telefonica Del Viso,Cooperativa Telefonica Del Viso
138.36.98.142,N/A,Argentina,Puerto Madryn,-42.762,-65.0539,AS263726 Red Uno SRL,Red Uno SRL
131.0.234.185,static.185.234.0.131.musurit.net,Argentina,Villa José León Suárez,-34.5358,-58.5871,AS61470 MUSURIT,MUSURIT
111.118.131.9,N/A,Cambodia,Phnom Penh,11.5583,104.9121,AS38623 ISPIXP IN CAMBODIA WITH THE BEST VERVICE IN THERE.,ISPIXP IN CAMBODIA WITH THE BEST VERVICE IN THERE.
78.163.182.237,78.163.182.237.dynamic.ttnet.com.tr,Türkiye,Konya,37.8735,32.4817,AS47331 Turk Telekom,Turk Telekom
201.106.27.20,dsl-201-106-27-20-sta.prod-empresarial.com.mx,Mexico,Ecatepec,19.5733,-99.0443,AS8151 UNINET,UNINET
189.180.205.202,dsl-202-205-180-189-dynamic.prod-infinitum.com.mx,Mexico,El Pueblito,20.5496,-100.4165,AS8151 UNINET,UNINET
186.158.200.27,host27.186-158-200.claro.com.py,Paraguay,Unknown,-23.3333,-58.0,AS11664 Techtel LMDS Comunicaciones Interactivas S.A.,Techtel LMDS Comunicaciones Interactivas S.A.
181.16.240.231,host231-240.16.181.colsecor.net.ar,Argentina,Puerto Eldorado,-26.4077,-54.6972,AS52323 Colsecor Cooperativa Limitada,Colsecor Cooperativa Limitada
177.124.16.64,64-16-124-177.vextelecom.net.br,Brazil,Jaguaribe,-5.9708,-38.6832,AS262312 VEX TELECOM SERVICOS DE TELECOMUNICACAO LTDA,VEX TELECOM SERVICOS DE TELECOMUNICACAO LTDA
170.238.9.189,N/A,Argentina,Rosario,-32.954,-60.6634,AS52465 WNet Internet y Hosting,WNet Internet y Hosting
120.29.91.217,120.29.91.217.convergeict.com,Philippines,Baguio City,16.4124,120.5933,AS17639 Converge ICT Solutions Inc.,Converge ICT Solutions Inc.
103.166.171.32,N/A,Bangladesh,Unknown,23.7018,90.3742,AS142124 Shubas Broadband Internet Service,Shubas Broadband Internet Service
103.136.3.209,N/A,Bangladesh,Unknown,23.7018,90.3742,AS137967 Digicon Telecommunication Ltd,Digicon Telecommunication Ltd
84.40.221.158,84-40-221-158.cgnat.inetia.pl,Poland,Krakow,50.0619,19.968,AS12887 Netia SA,Netia SA
200.123.42.203,N/A,Argentina,Santa Fe,-31.6466,-60.7101,Unknown,Unknown
190.220.147.188,host188.190-220-147.telmex.net.ar,Argentina,Unknown,-34.6022,-58.3845,AS11664 Techtel LMDS Comunicaciones Interactivas S.A.,Techtel LMDS Comunicaciones Interactivas S.A.
189.191.224.209,dsl-209-224-191-189-dynamic.prod-infinitum.com.mx,Mexico,Texcoco,19.5033,-98.8913,AS8151 UNINET,UNINET
186.158.238.240,host240.186-158-238.telmex.net.ar,Argentina,Unknown,-34.6022,-58.3845,AS11664 Techtel LMDS Comunicaciones Interactivas S.A.,Techtel LMDS Comunicaciones Interactivas S.A.
186.13.115.30,host30.186-13-115.telmex.net.ar,Argentina,Lanús,-34.7198,-58.4089,AS11664 Techtel LMDS Comunicaciones Interactivas S.A.,Techtel LMDS Comunicaciones Interactivas S.A.
186.12.168.59,host59.186-12-168.telmex.net.ar,Argentina,Berazategui,-34.7313,-58.2549,AS11664 Techtel LMDS Comunicaciones Interactivas S.A.,Techtel LMDS Comunicaciones Interactivas S.A.
185.114.52.26,N/A,Honduras,San Pedro Sula,15.4967,-88.0338,"AS273054 TELEVISION POR CABLE VIA SATELITE CABLE YOJOA TV, SOCIEDAD DE RESPONSABILIDAD LIMITADA","TELEVISION POR CABLE VIA SATELITE CABLE YOJOA TV, SOCIEDAD DE RESPONSABILIDAD LIMITADA"
181.116.88.136,N/A,Argentina,La Plata,-34.9215,-57.9545,AS11664 Techtel LMDS Comunicaciones Interactivas S.A.,Techtel LMDS Comunicaciones Interactivas S.A.
149.100.146.49,N/A,United States,Washington,38.894,-77.0365,AS174 COGENT-174,COGENT-174
14.191.232.86,static.vnpt.vn,Vietnam,Biên Hòa,10.9413,106.8221,AS45899 VNPT Corp,VNPT Corp
14.191.150.226,static.vnpt.vn,Vietnam,Thái Bình,20.4487,106.3343,AS45899 VNPT Corp,VNPT Corp
14.186.12.27,static.vnpt.vn,Vietnam,Ho Chi Minh City,10.822,106.6257,AS45899 VNPT Corp,VNPT Corp
111.119.38.80,N/A,Nepal,Unknown,28.0,84.0,AS24550 Websurfer Nepal Internet Service Provider,Websurfer Nepal Internet Service Provider
103.135.254.136,N/A,Bangladesh,Unknown,23.7018,90.3742,AS132298 Antaranga Dot Com Ltd,Antaranga Dot Com Ltd
95.26.145.229,95-26-145-229.broadband.corbina.ru,Russia,Nizhniy Novgorod,56.3327,44.0012,AS8402 PVimpelCom,PVimpelCom
72.50.7.61,adsl-72-50-7-61.prtc.net,Puerto Rico,San Juan,18.4723,-66.1052,AS10396 COQUI-NET,COQUI-NET
45.70.12.34,edge-34-12-70-45.iplus.com.ec,Ecuador,Quito,-0.2309,-78.5211,AS271933 AIRMAXTELECOM SOLUCIONES TECNOLOGICAS S.A.,AIRMAXTELECOM SOLUCIONES TECNOLOGICAS S.A.
43.224.108.172,43.224.108.172.xpress.ltd,Bangladesh,Dhaka,23.7254,90.4189,AS133854 X-press Technologies Limited.,X-press Technologies Limited.
200.107.204.73,N/A,Argentina,Campo Grande,-27.2148,-54.9695,AS273833 IQ NET SA,IQ NET SA
191.99.7.63,hfce-191-99-7-63.customer.claro.com.ec,Ecuador,Guayaquil,-2.2038,-79.8819,AS27738 Ecuadortelecom S.A.,Ecuadortelecom S.A.
190.83.105.36,N/A,Ecuador,El Empalme,-1.0449,-79.6384,AS269936 TELEVISION MONTALVO VISION MONVISION S.A.,TELEVISION MONTALVO VISION MONVISION S.A.
190.153.113.144,144.113.153.190.net-uno.net,Venezuela,Caracas,10.4873,-66.8738,"AS11562 Net Uno, C.A.","Net Uno, C.A."
186.158.126.147,host147.186-158-126.telmex.net.ar,Argentina,Unknown,-34.6022,-58.3845,AS11664 Techtel LMDS Comunicaciones Interactivas S.A.,Techtel LMDS Comunicaciones Interactivas S.A.
186.148.85.74,customer-85-74.telwinet.com.ar,Argentina,Pontevedra,-34.7541,-58.7094,AS263196 Infosport SA,Infosport SA
186.122.226.126,host126.186-122-226.telmex.net.ar,Argentina,Córdoba,-31.4057,-64.1849,AS19037 AMX Argentina S.A.,AMX Argentina S.A.
186.116.57.144,N/A,Colombia,Santiago de Cali,3.4385,-76.523,AS3816 COLOMBIA TELECOMUNICACIONES S.A. ESP BIC,COLOMBIA TELECOMUNICACIONES S.A. ESP BIC
181.78.175.58,58-175-78-181.ufinet.com.co,Panama,Unknown,9.0,-80.0,Unknown,Unknown
179.60.219.53,N/A,Argentina,Rosario,-32.954,-60.6634,AS52465 WNet Internet y Hosting,WNet Internet y Hosting
131.222.251.230,N/A,United States,Unknown,37.751,-97.822,Unknown,Unknown
109.163.216.25,109x163x216x25.dynamic.irkutsk.ertelecom.ru,Russia,Irkutsk,52.2978,104.2964,AS51645 JSC ER-Telecom Holding,JSC ER-Telecom Holding
5.21.55.148,dynamic.isp.ooredoo.om,Oman,Seeb,23.6673,58.1912,AS50010 Omani Qatari Telecommunication Company SAOC,Omani Qatari Telecommunication Company SAOC
45.182.127.81,ip-81.45-182-127.ipcoms.ar,Argentina,Berazategui,-34.7858,-58.1813,AS269747 BENTO IVAN GABRIELIPCOMS NETWORKS,BENTO IVAN GABRIELIPCOMS NETWORKS
38.250.157.103,N/A,Peru,Arequipa,-16.4014,-71.5343,AS270068 DESARROLLO DE INFRAESTRUCTURA DE TELECOMUNICACIONES PERU S.A.C. INFRATEL,DESARROLLO DE INFRAESTRUCTURA DE TELECOMUNICACIONES PERU S.A.C. INFRATEL
201.152.184.114,acceso-201-152-184-114.prod-infinitum.com.mx,Mexico,San Luis Potosí City,22.1608,-100.9657,AS8151 UNINET,UNINET
196.75.255.172,N/A,Morocco,Rabat,34.0072,-6.8407,AS36903 MT-MPLS,MT-MPLS
190.121.131.119,190121131119.ip44.static.mediacommerce.com.co,Colombia,Medellín,6.2529,-75.5646,AS27951 Media Commerce Partners S.A,Media Commerce Partners S.A
190.104.105.117,N/A,Curaçao,Willemstad,12.1176,-68.8883,AS27660 Curacao Telecom,Curacao Telecom
189.6.250.133,bd06fa85.virtua.com.br,Brazil,Porto Alegre,-30.0273,-51.2353,AS28573 Claro NXT Telecomunicacoes Ltda,Claro NXT Telecomunicacoes Ltda
187.131.198.244,acceso-187.131.198.244.prod-infinitum.com.mx,Mexico,Ciudad López Mateos,19.5603,-99.252,AS8151 UNINET,UNINET
181.124.114.223,pool-223-114-124-181.telecel.com.py,Paraguay,Asunción,-25.2869,-57.6511,AS23201 Telecel S.A.,Telecel S.A.
181.123.107.31,pool-31-107-123-181.telecel.com.py,Paraguay,Asunción,-25.2869,-57.6511,AS23201 Telecel S.A.,Telecel S.A.
103.81.104.122,N/A,Bangladesh,Unknown,23.7018,90.3742,AS136141 Mohammad Kamrul Hasan ta SK Traders,Mohammad Kamrul Hasan ta SK Traders
62.227.182.100,p3ee3b664.dip0.t-ipconnect.de,Germany,Hanover,52.3396,9.7746,AS3320 Deutsche Telekom AG,Deutsche Telekom AG
45.251.229.211,N/A,Bangladesh,Unknown,23.7018,90.3742,AS59362 KS Network Limited,KS Network Limited
38.191.222.50,N/A,Colombia,Cúcuta,7.8948,-72.5021,AS272977 GLOBALTRONIK SAS,GLOBALTRONIK SAS
203.190.10.58,N/A,Bangladesh,Unknown,23.7018,90.3742,AS58768 Daffodil Online Ltd.,Daffodil Online Ltd.
190.230.138.118,host118.190-230-138.telecom.net.ar,Argentina,Deán Funes,-30.4366,-64.351,AS7303 Telecom Argentina S.A.,Telecom Argentina S.A.
187.189.33.114,fixed-187-189-33-114.totalplay.net,Mexico,Unknown,19.4371,-99.0111,AS17072 TOTAL PLAY TELECOMUNICACIONES SA DE CV,TOTAL PLAY TELECOMUNICACIONES SA DE CV
187.183.60.102,bbb73c66.virtua.com.br,Brazil,Rio Claro,-23.71,-46.294,AS28573 Claro NXT Telecomunicacoes Ltda,Claro NXT Telecomunicacoes Ltda
186.98.201.175,N/A,Colombia,Barranquilla,10.9711,-74.7837,AS3816 COLOMBIA TELECOMUNICACIONES S.A. ESP BIC,COLOMBIA TELECOMUNICACIONES S.A. ESP BIC
186.62.31.104,186-62-31-104.mrse.com.ar,Argentina,Boca Toma,-43.4185,-66.0111,AS22927 Telefonica de Argentina,Telefonica de Argentina
186.158.3.153,host153.186-158-3.telmex.net.ar,Argentina,Hurlingham,-34.5996,-58.6266,AS11664 Techtel LMDS Comunicaciones Interactivas S.A.,Techtel LMDS Comunicaciones Interactivas S.A.
186.158.120.218,host218.186-158-120.telmex.net.ar,Argentina,San Juan Bautista,-34.809,-58.2762,AS11664 Techtel LMDS Comunicaciones Interactivas S.A.,Techtel LMDS Comunicaciones Interactivas S.A.
186.132.68.11,186-132-68-11.mrse.com.ar,Argentina,Monte Grande,-34.815,-58.4693,AS22927 Telefonica de Argentina,Telefonica de Argentina
181.43.203.247,xxb203-247.entelchile.net,Chile,Santiago,-33.4521,-70.6536,AS27651 ENTEL CHILE S.A.,ENTEL CHILE S.A.
179.60.52.204,N/A,Ecuador,Guayaquil,-2.2038,-79.8819,AS271929 INTERCOMMERCE S.A.,INTERCOMMERCE S.A.
179.37.36.170,179-37-36-170.mrse.com.ar,Argentina,Villa Eduardo Madero,-34.6805,-58.4944,AS22927 Telefonica de Argentina,Telefonica de Argentina
177.38.18.188,188.18.38.177.bitcom.com.br,Brazil,Caxias do Sul,-29.0673,-50.9614,AS52966 Raufer Informatica Ltda,Raufer Informatica Ltda
14.191.49.25,static.vnpt.vn,Vietnam,Hanoi,21.0184,105.8461,AS45899 VNPT Corp,VNPT Corp
115.76.50.78,adsl.viettel.vn,Vietnam,Biên Hòa,10.9413,106.8221,AS7552 Viettel Group,Viettel Group
113.21.228.225,N/A,Bangladesh,Unknown,23.7018,90.3742,AS45766 Triangle Services Limited.,Triangle Services Limited.
103.172.29.233,N/A,Bangladesh,Unknown,23.7018,90.3742,AS137967 Digicon Telecommunication Ltd,Digicon Telecommunication Ltd
103.161.3.183,100G.aizwal.hybridinternet.in,India,Aizawl,23.7285,92.7188,AS141253 Hyosec Solutions Private Limited,Hyosec Solutions Private Limited
46.200.139.125,125-139-200-46.pool.ukrtel.net,Ukraine,Berdychiv,49.8962,28.6061,AS6849 JSC Ukrtelecom,JSC Ukrtelecom
45.166.70.214,N/A,Brazil,Itaitinga,-4.034,-38.546,AS267953 BNET SOLUCOES EM INTERNET LTDA-ME,BNET SOLUCOES EM INTERNET LTDA-ME
202.153.83.226,N/A,Maldives,Naifaru,5.446,73.3772,AS55944 Ooredoo Maldives Plc,Ooredoo Maldives Plc
200.8.235.165,N/A,Venezuela,Barcelona,10.1369,-64.6864,AS21826 Corporacion Telemic C.A.,Corporacion Telemic C.A.
